Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb,label_numeric,label,dummy_0,dummy_1,dummy_2
1,0,0,1,1,0,1,0,0,0,0,0,0,0,15,6,1,1,1,16.84107069972557,1,malicious,2.2724449019580497,-0.7935415482417822,0.49482275130515035
1,0,0,1,1,0,1,1,0,0,0,0,0,0,8,2,1,1,1,13.659544526731795,1,malicious,0.5144601929485932,-0.5664750369276864,-0.7443198228643424
1,0,0,1,1,0,1,1,0,0,0,0,0,0,18,2,0,0,0,11.994724504869582,1,malicious,0.5091346145606924,2.111158210209915,-0.06077827471051485
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,3,1,1,1,0.0,1,malicious,-0.009245932300689859,-1.2299409621704818,-0.7942256650062254
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,1,1,1,1,12.031837034783821,1,malicious,-1.5105462129326588,2.234754670916896,-1.3106210398192542
1,0,0,1,1,0,1,0,0,0,0,0,0,0,12,3,1,1,1,0.0,1,malicious,-2.064285916453952,-1.0962850984435097,-1.7942603751526691
0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,21,0,0,1,427.21274103624813,1,malicious,0.528814368473769,-1.373535665923831,1.2690983850590933
1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,1,1,1,20.47874045485254,1,malicious,0.9242116754360525,-0.29570858101105085,2.332765733751404
1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,8,1,1,1,190.10346503250577,1,malicious,-1.0131390300682153,-1.128674900584666,1.3437597116207627
0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2,1,1,1,0.0,1,malicious,-0.3186059282103355,0.7128336365962518,1.1615448807622426
1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,9,0,0,0,105.7335495719347,1,malicious,0.5096783191026906,0.7396366447107864,-0.4853412389753659
7,1,0,1,1,0,1,1,0,1,0,1,1,0,129,32,1,1,2,386.8549340943681,1,malicious,-1.3206965022958252,-0.9859754818958479,0.48530690715419345
0,0,1,1,1,0,1,0,0,0,0,0,0,0,25,6,1,1,1,15.492110519393185,1,malicious,1.1115246228789182,-1.0078826114637007,-1.4949889582120826
7,0,1,1,1,1,1,0,0,0,0,0,0,0,111,35,46,44,26,182.57299439385568,1,malicious,0.4673647179166007,0.576940687368339,2.262458035520202
6,0,3,1,1,1,1,0,0,0,0,0,0,0,89,37,10,10,6,62.377682765593036,1,malicious,-0.0008387279604528367,-0.2011992230892801,-1.7603896927070817
1,0,0,1,1,0,1,1,0,0,0,0,0,0,14,3,1,1,1,17.58455028787788,1,malicious,1.8817630193541919,-0.6454779958283834,0.5836830216832021
13,1,0,1,1,0,1,1,0,1,0,1,1,0,105,29,1,1,2,491.2109375,1,malicious,0.39665348068867307,-0.3314780185093076,0.8417902074758907
4,0,0,1,1,0,1,0,0,0,0,0,0,0,108,10,2,3,2,174.90356458664527,1,malicious,0.4690396061643056,0.37999842739968953,0.3288980973666214
1,0,2,0,1,0,1,0,0,0,0,0,0,0,103,29,33,34,9,174.26284789292822,1,malicious,-0.436577604972981,0.6271805285809852,0.25410266749094546
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,0,1,0,4.20113555968694,1,malicious,-0.3706700750234638,-0.37758882467866656,-0.9370106202204486
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0.0,1,malicious,-0.6414992579855295,0.5864090762439825,-1.8155427128225692
1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,1,1,2,4.040775797004296,1,malicious,-0.8638147226337062,0.15496791228625142,0.7328038734852548
0,0,0,1,1,0,1,0,0,0,0,0,0,0,16,7,1,1,1,19.163140690386577,1,malicious,1.033523356963725,-0.5794209501616159,0.9898166852537565
0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,23,0,0,1,175.57270193243616,1,malicious,-1.0106268085315075,0.4295650953907887,0.44360183762800603
2,0,0,1,1,0,1,0,0,0,0,0,0,0,8,3,0,1,0,20.406146958858972,1,malicious,0.2934495418533719,-0.05882513249429498,-1.692652718107503
2,0,0,1,1,0,1,0,0,0,0,0,0,0,17,2,1,1,1,145.2655320113273,1,malicious,-0.875879659593167,-0.9896742743001945,-0.3116725822983948
9,0,2,1,1,1,1,0,0,0,0,0,0,0,128,42,22,22,13,77.34198767629559,1,malicious,0.1750498700902347,3.01901102448779,-0.4573815404027763
6,1,0,1,1,0,1,1,0,1,0,1,1,0,113,33,1,1,2,180.82436745194317,1,malicious,0.0492925938011648,1.118751841711898,-2.585993648611426
4,0,0,1,1,0,1,0,0,0,0,0,0,0,17,2,1,1,1,265.29158543202493,1,malicious,-0.8646888990756304,0.5570958751554904,-0.19176847997309765
3,0,0,1,1,0,1,0,0,0,0,0,0,0,84,6,2,2,1,59.249561902295014,1,malicious,0.48278121198070373,1.7582651942048189,-0.09649597993480259
0,0,0,1,1,0,1,0,0,0,0,0,0,0,12,6,1,1,1,9.29623658539477,1,malicious,-0.912936789028729,-0.38613985225260944,1.8900743693139253
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,6,2,1,1,1.7726038837696088,1,malicious,0.05418521150096989,-0.1512535706096839,0.4494852940373821
2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,1,0,1,4.747588663775156,1,malicious,-2.364353553077894,-0.602657440180704,-1.5245466519613042
4,0,0,1,1,0,1,0,0,0,0,0,0,0,28,7,1,1,2,294.75864375566175,1,malicious,0.6807190889020993,1.0792610385710357,-0.4482979131805585
1,0,1,1,0,0,0,1,0,0,0,1,1,0,29,10,0,0,1,522.0068359375,0,benign,0.6559512805489782,0.18353345816852965,0.3864042979652661
17,0,0,1,1,1,1,0,0,0,1,0,0,0,95,36,5,4,3,263.68420419474546,1,malicious,1.586128357369335,0.04630008132704256,0.4749182916228713
10,1,0,1,1,0,1,1,0,1,0,1,1,0,89,29,1,1,2,120.24976627978572,1,malicious,0.660251991648956,-0.8289048127465651,1.6770983595730793
0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,22,0,0,1,289.85535731306504,1,malicious,-1.4007226107518191,-0.8054691599349268,-0.8726266221276342
1,0,0,1,1,0,1,1,0,0,0,0,0,0,15,2,1,2,1,19.34247084120692,1,malicious,-1.4682870637097516,-0.5078300045996522,1.2359233308371882
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,2,1,1,0,0.0,1,malicious,0.9857651683732132,0.39162793434941695,-0.5657247605880059
5,0,0,1,1,1,1,0,0,0,0,0,1,0,30,6,1,0,1,195.25642657173876,1,malicious,1.5968488777100867,0.29697338181860633,-1.5549613906562083
0,0,0,1,1,0,1,0,0,0,0,0,0,0,39,29,0,0,1,58.019055938835976,1,malicious,-1.9469332341392407,0.6701331046457816,-1.0078910146729367
11,1,0,1,1,0,1,1,0,1,0,1,1,0,105,34,1,2,2,735.4580078125,1,malicious,-0.26576234527117026,0.07180610137692356,0.10919971167088717
0,0,2,0,0,1,0,1,0,0,0,1,1,0,27,9,0,0,2,52.580078125,1,malicious,0.02726916720120169,-1.0556927939980731,-0.6949325091112605
1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,8,0,0,0,522.0068359375,1,malicious,-0.4497239668672294,0.3853156872057327,1.4263011486471497
2,0,0,1,1,1,1,0,0,0,1,0,0,0,9,34,3,3,1,594.9040698919732,1,malicious,0.09748691315417728,0.23742372521229632,1.4569826696108026
1,0,0,1,1,0,1,1,0,0,0,0,0,0,10,2,1,1,1,20.251601687312288,1,malicious,0.6922385742161337,0.22836195265753034,0.9738592881444446
0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,2,14.372043689079845,1,malicious,1.9074355080036538,-1.0140741943081106,-1.586925214579669
41,0,0,0,1,1,1,0,0,0,1,0,0,0,125,29,1,4,1,649.7199991384991,1,malicious,0.548704568903439,0.56297257439234,0.14592814321222095
4,0,0,1,1,0,1,0,0,0,0,0,0,0,27,5,1,1,1,30.720435972487344,1,malicious,-0.25706223504983433,-0.2020963109541616,-0.2453987664686283
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,1,1,0,9.307010744185886,1,malicious,0.2646860912915281,-0.1797235819448249,-0.1476959569147205
41,0,0,0,0,1,1,1,0,0,0,1,1,0,12,0,9,15,4,16.94083405704536,1,malicious,-1.1278330483080667,0.2064232574057426,-0.002405812861331687
2,0,0,1,1,0,1,0,0,0,0,0,0,0,20,6,1,1,1,31.841891333424158,1,malicious,-0.05721106774983589,1.5017587541288409,0.22175030964789258
2,1,0,1,1,1,1,1,0,0,0,0,1,0,26,7,0,1,1,192.99450809846726,1,malicious,0.2642804814153622,0.8828943167053191,1.088106745396998
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,2,2,1,1,7.162765763154223,0,benign,-0.245357369407854,-2.2625922543595944,0.6169843333795973
4,0,1,1,1,0,1,0,0,0,0,0,0,0,25,8,1,2,2,125.69288647021237,1,malicious,-1.081216879640614,0.6811408214719747,0.25444257720164554
1,0,0,1,1,1,1,1,0,0,0,0,1,0,19,5,1,1,1,0.0,1,malicious,-0.39271203305619634,1.4304867128750425,-0.028293954576602786
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,3,0,1,1,4.95364592760667,1,malicious,-0.3986467197751111,2.0010856304615707,-2.292657427283902
1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,9,2,2,2,185.72234674783323,1,malicious,-0.9528392460311668,0.13561136934434231,0.7411950258410411
1,0,0,1,1,1,1,1,0,0,0,0,0,0,20,30,1,1,1,41.91490032346381,1,malicious,-1.2971456628308808,-0.8610720128873519,-0.3896266666858227
1,0,0,1,1,0,1,0,0,0,0,0,0,0,10,2,0,1,0,18.494986787077934,1,malicious,-1.2728813414276143,0.4391868257220817,-1.0452913905439019
1,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,0,1,0,0.0,1,malicious,0.6317637392982665,-0.8592654377567874,1.2562461744649227
40,0,0,1,1,1,1,0,0,0,1,0,0,0,107,31,3,3,3,97.71730242626091,1,malicious,-0.7710808312178695,0.1302681376708507,-0.2740371538979213
1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,1,35.841699755069115,1,malicious,-0.7922596375865344,1.131040168845303,1.1287368678586267
5,1,0,1,1,0,1,1,0,1,0,1,1,0,107,28,1,2,2,244.34099372416802,1,malicious,1.605479435104398,-2.0706103044330035,0.6204547828040756
1,0,0,1,1,0,1,1,0,0,0,0,0,0,17,2,1,1,1,20.739297011042282,0,benign,-0.7495686391309502,-0.6058162863658679,-1.4187744380198843
0,0,0,1,1,0,1,0,0,0,0,0,0,0,25,8,1,1,1,6.098044222452111,1,malicious,1.3585328333496074,0.5139898200614327,-0.4636455376142067
4,0,1,1,1,0,1,0,0,0,0,0,0,0,86,37,2,2,2,192.55947127594231,1,malicious,1.3941082278573167,-2.0502053232002275,-1.549228475014979
1,0,0,1,1,0,1,1,0,0,0,1,1,0,15,4,1,1,1,249.625,1,malicious,-0.2658613818483682,-0.9174892641428646,-0.6778479346018362
0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,22,0,1,1,352.9939727667588,1,malicious,0.43483562830962474,2.9208127703782374,2.3250612549186154
2,0,2,1,1,1,1,0,0,0,0,0,0,0,97,33,22,25,9,100.36311752414441,1,malicious,-1.1892678111066588,0.4898577083282832,0.19944291586901877
3,0,0,0,0,0,0,0,0,0,0,0,0,0,67,22,1,1,1,76.84915848773802,1,malicious,-1.0895891162413218,0.27048221814669626,-1.350325807463915
1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0.0,1,malicious,0.7275242360310146,0.5335815534929479,-0.1708949895466141
1,0,1,0,0,0,0,0,0,0,0,0,0,0,119,22,31,4,9,57.421875194507436,1,malicious,1.4450112734275973,0.06646777030328332,0.06581394730141478
1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,1,1,53.3053763706108,0,benign,0.5796314694908788,2.541591091808049,-1.785014712754242
1,0,0,1,1,0,1,1,0,0,0,0,0,0,20,6,1,1,2,26.852359241880702,1,malicious,-0.3834760400703765,1.1892785452404517,-0.21276927648325247
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,0,1,1,1.7250010850526163,1,malicious,-0.39355402224716984,-0.3718648638178051,-0.6476086151867811
10,0,0,1,0,1,1,1,0,0,0,1,1,0,14,2,9,15,5,52.7548828125,1,malicious,-0.018079828405467572,-0.744875240039699,-0.4562694367220301
1,0,0,1,1,1,1,1,0,0,0,0,1,0,14,5,1,1,1,44.98794323798889,1,malicious,1.00610582596977,0.4625575505805186,0.44623371465356576
2,0,0,1,1,0,1,0,0,0,0,0,0,0,14,7,1,1,1,1.0201904214206285,1,malicious,-0.5260683755410771,-1.062037183034122,-0.37448817360501807
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,3,0,1,0,0.0,1,malicious,-0.2813390291137424,0.5696588272345138,0.7202603375742657
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,0,2,0,15.511909661138363,1,malicious,0.6184379739350754,1.623061371749389,0.12781495403693108
3,0,2,1,1,0,1,0,0,0,0,0,0,0,119,12,2,2,2,161.46073604157505,1,malicious,1.0640192935615091,0.6104442711275734,2.0912080657789454
1,0,0,0,1,0,1,0,0,0,0,0,0,0,21,3,1,1,1,14.033447902416551,1,malicious,-0.23217504737487,-0.1014526853493251,-0.07887861550671002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,1,1,1,38.3042132563544,1,malicious,-0.45865866427610846,1.1772859570045873,0.4266718725849086
1,0,0,1,1,0,1,0,0,0,0,0,0,0,12,6,1,1,1,2.08672873294611,1,malicious,-0.5192211123945477,1.0364411437849768,-0.7200775726565266
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,1,0,1,0,5.308399826373764,1,malicious,0.8359593520210168,-1.3762903580872805,-1.0472705341395119
2,0,2,1,1,1,1,1,0,0,0,0,1,0,99,29,0,1,1,484.380869001254,1,malicious,0.21520144725908177,0.08448838638008767,0.7382549426325842
3,0,0,1,1,1,1,1,0,0,0,0,1,0,19,6,2,1,2,0.0,1,malicious,-0.7418075325490173,-0.4149037632082038,0.9912383663133152
1,0,0,1,1,0,1,0,0,0,0,0,0,0,14,4,1,1,1,12.69222724271419,1,malicious,1.8223844712947748,0.32779706441023926,1.1292449451125417
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,3,1,1,1,0.0,1,malicious,0.5932259717891595,-0.50561462963388,0.38163380889084153
1,0,1,1,1,0,1,0,0,0,0,0,0,0,13,5,1,1,1,9.104495085690417,1,malicious,0.19896150028291623,1.134638920417283,-0.2173044150782633
26,0,0,1,1,1,1,0,0,0,1,0,0,0,101,33,4,4,1,772.8751137293384,1,malicious,-0.0020691883455078992,-0.6175428797236084,0.1113006077318001
10,0,2,1,1,1,1,0,0,0,0,0,0,0,106,34,10,8,8,296.04304089801485,1,malicious,-0.52198248641315,-1.023400709203164,0.11834980557007518
1,0,0,1,1,0,1,0,0,0,0,0,0,0,20,8,1,1,1,26.99147244722809,1,malicious,-1.5065756084281066,-0.055614617832845145,-1.4380088208899544
3,0,0,1,1,0,1,0,0,0,0,0,0,0,19,7,1,1,1,24.091070701247077,1,malicious,0.9318904329101318,-2.3312167617814215,0.8932056838076701
1,1,0,1,1,1,1,1,0,0,0,0,0,0,80,46,2,2,2,65.2424610115282,1,malicious,-0.5539262087865465,-0.5463184215754663,-1.0976376539635726
2,0,6,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,89.10591549803377,1,malicious,-0.5027680861174862,-0.3330783905037711,0.6507130911468998
1,0,0,1,1,0,1,1,0,0,0,0,0,0,10,2,1,1,1,68.72111836589808,1,malicious,-0.17984598077977162,3.0192726056723056,-2.06103606973652
1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,3,1,1,1,16.990903282718037,1,malicious,-0.49871656651835206,-0.13640227539816208,1.1558358769398736
13,1,0,1,1,0,1,1,0,1,0,1,1,0,110,26,1,0,1,350.06998155610097,1,malicious,1.201287066040574,2.143748275068846,-0.7340512026659365
2,0,0,1,1,1,1,1,0,0,0,0,1,0,17,8,1,1,1,0.0,1,malicious,-1.1589323927090611,0.2893357521818251,-0.053194357078589
1,0,0,1,1,0,1,0,0,0,0,0,0,0,14,4,1,1,1,4.071803386417463,1,malicious,-0.3789561664817574,0.1363773252168936,-0.6798087685038476
2,0,0,1,1,1,1,1,0,0,0,1,1,0,25,5,1,2,1,491.2109375,1,malicious,-1.4070952153585357,1.159945423286665,1.2185720230430863
2,0,0,1,1,0,1,0,0,0,0,0,0,0,26,14,0,1,1,152.1513372891714,1,malicious,-0.8011678047797345,-0.7389810660500167,-0.43132440058262944
7,0,0,0,0,0,1,0,0,0,0,0,1,0,24,2,5,4,4,5.816852671107304,1,malicious,-0.4380367539697747,-0.7481456356786618,-0.2743921375272391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,-1,1,180.59265146853588,1,malicious,1.1621818260999095,-0.13691307529638064,0.6580055132881993
20,1,0,1,1,0,1,1,0,1,0,1,1,0,98,32,1,1,2,412.4189453125,1,malicious,-0.29543732956729557,-0.7151199958897784,-1.1569766959088859
1,0,0,1,1,0,1,1,0,0,0,0,0,0,114,40,13,4,9,129.36993830607238,1,malicious,0.30507847240785785,-0.3961355590594392,-0.40711066554090647
2,0,0,1,1,0,1,0,0,0,0,0,0,0,22,4,1,1,1,21.698992184630036,1,malicious,-0.9639511809688068,-0.0173626680871643,1.1798127171210877
0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,4,1,1,1,11.460188915745633,1,malicious,-0.15910024213478582,-0.2793177299543148,1.3213354221846585
11,1,0,1,1,0,1,1,0,1,0,1,1,0,115,29,1,1,2,290.93479506067564,1,malicious,-0.10946988259625211,-1.460833670281545,0.39093707623786916
1,0,0,1,1,0,1,0,0,0,0,0,0,0,25,6,1,2,1,33.90737460675464,1,malicious,-2.2625131437409594,0.9767163176367376,-0.13091157483863525
14,1,0,1,1,0,1,1,0,1,0,1,1,0,86,33,1,1,2,219.0430577370946,1,malicious,-0.46269161042134355,-0.43124977108987694,0.5481297343209639
0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,1,0,0,1,4.556446205400286,1,malicious,1.3613270625177243,1.067083023966182,0.3956056797291758
0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,13.076493098240686,0,benign,-0.6086487077270798,0.46410765371030627,-0.5470569736790218
16,0,0,1,1,0,1,1,0,1,0,1,1,0,105,34,2,1,2,328.39089096976033,1,malicious,1.2470317982015489,0.2432043797989255,-0.23767433131889232
1,0,0,1,1,0,1,0,0,0,0,0,0,0,15,7,1,1,1,10.424442200238724,1,malicious,1.111071684220825,0.1971043230381295,-1.357919586780038
0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,1,0,1,0,0.0,1,malicious,-1.3374764375744994,-1.008748014340759,0.7864156123863151
15,1,6,1,1,1,1,1,0,0,0,0,0,0,125,28,46,31,24,90.76001472905858,1,malicious,-0.5134554558188796,0.9121267665095053,1.2615795156761491
5,0,1,0,0,0,0,0,0,0,0,1,1,0,15,6,2,2,2,94.27714948740547,1,malicious,-1.6456649199549462,0.2816832816403852,-0.13049603967811793
3,0,0,1,1,0,1,0,0,0,0,0,0,0,27,5,1,1,1,23.9942243411352,1,malicious,-0.04991725804045805,-0.3530889933870313,0.4084065727915891
1,0,0,1,1,0,1,1,0,0,0,0,0,0,13,2,2,1,1,18.229011901847066,1,malicious,1.934932485156991,0.8532765306083411,1.6331061693161528
0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,4,1,1,1,3.354879574415482,1,malicious,1.4230928497278608,0.1622082272472203,-0.31758967642526537
2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,2,2,8,61.0656190277447,1,malicious,0.014338604896932719,-0.4401603217871894,0.7286661317621818
15,1,0,1,1,0,1,1,0,1,0,1,1,0,93,34,1,1,2,179.85296726978797,1,malicious,-0.1260356922886709,-0.38462982184264594,0.3814165310698497
1,0,3,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,2,23.132499273403234,1,malicious,2.0592034842052187,-0.8020583635759965,-1.3086494767672112
6,1,0,1,1,0,1,1,0,1,0,1,1,0,105,30,1,1,2,491.2109375,1,malicious,-0.9535034416971272,0.25022519000872523,1.5361370556240126
3,0,0,1,1,0,1,1,0,0,0,1,1,0,17,2,0,0,0,8.843650833861311,1,malicious,0.6299883805313378,-1.2532000651300004,-0.3016248757902164
10,0,0,1,1,0,1,0,0,0,0,0,0,0,19,6,1,1,1,0.44592227493831693,1,malicious,-1.6638988594979813,-0.2792400503783205,-1.5215125107580898
4,1,0,1,1,0,1,0,0,0,0,0,0,0,86,6,0,1,1,20.90790693495145,1,malicious,-1.6363798499058497,0.2726038259681934,0.36706718085954887
1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,5,1,1,0,9.595490479145738,1,malicious,-0.9829539119447024,-0.3057551369164679,-2.8070016402591818
0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,2,0,1,0,0.0,1,malicious,-0.5370246590079815,0.30633752698480765,-2.0407395653400955
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,1,7.413536176957432,1,malicious,0.09930854129513399,0.6619854913701014,0.06342179159367459
9,1,0,1,1,0,1,1,0,1,0,1,1,0,121,30,1,1,2,356.672144779961,1,malicious,0.6059629923598636,-1.7191373429889183,0.46856114794029313
11,0,1,1,1,0,1,0,0,0,0,0,0,0,109,15,3,3,2,237.6070913120607,1,malicious,-0.9677355850816926,-0.15056266920619618,-0.006962779575005985
1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,8,1,2,2,105.14640503989116,1,malicious,0.5378807402272956,-1.6626405665232784,-0.4971589306541459
2,0,1,0,0,0,0,0,0,0,0,0,0,0,25,6,2,2,2,37.657195907237536,1,malicious,2.325322541757831,1.3832240098752253,0.5091854897222235
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,2,0,1,0,30.72857007773674,1,malicious,-0.6277579562567052,0.594540149896996,0.9994546362708734
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,1,1,1,1,15.694703738523588,1,malicious,0.0902964876378725,-0.6301508044931458,0.08490130156504049
2,0,0,1,1,0,1,1,0,0,0,0,0,0,16,2,0,1,1,0.0,1,malicious,0.6126890461675375,-0.5634989975485524,0.27729676008396054
5,1,0,1,0,0,0,1,0,1,0,1,1,0,85,26,1,1,2,213.01667566135342,1,malicious,1.2299535125716379,0.6417186209141371,-1.2949385582692838
0,0,0,1,1,0,1,0,0,0,0,0,0,0,20,8,0,0,1,33.488968067247285,1,malicious,-2.0324727061706853,-0.36555224160334815,-1.292234355218193
0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,2,0,1,0,5.460453084659715,1,malicious,-0.06264487636812505,0.8967326776307967,1.0140656200427127
0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,0,1,1,1,4.948441485692188,1,malicious,2.103059005742027,-0.40951906161081064,0.598050020953502
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,3,0,0,0,0.0,1,malicious,-2.4509134737557052,0.13700558017037162,0.9626125007581029
1,0,2,1,1,0,1,1,0,0,0,0,0,0,99,14,7,8,7,34.50889342194723,1,malicious,-0.33630789978349135,-0.5858290422875686,-0.5485199326971311
4,0,0,0,0,0,1,0,0,0,0,0,0,0,19,9,1,1,1,100.65694849186896,1,malicious,0.7464350301347815,-0.43301421017670855,-0.18790254464251047
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,1,0,1,1,0.2479173612951049,1,malicious,-0.6539407918369019,0.6322831570813081,1.7098769849178126
1,0,0,1,1,0,1,0,0,0,0,0,0,0,8,2,0,1,0,0.0,1,malicious,1.3766618760021343,2.17831306757631,0.17188036885155303
14,0,2,1,1,0,1,1,0,0,0,0,0,0,116,39,30,28,16,57.63556039420734,1,malicious,-0.5396432050981242,-0.5140129943385623,0.8976420642633248
2,0,1,1,1,1,1,0,0,0,1,0,0,0,105,35,3,3,3,195.54410880722446,1,malicious,0.9855858722453049,-1.200933852961449,-0.09727696007911099
2,0,6,1,1,1,1,1,0,0,0,0,0,0,109,37,3,0,2,318.05026579174773,1,malicious,0.9089632535335279,-1.6169563075087423,1.3227469062155697
12,1,0,1,1,0,1,1,0,1,0,1,1,0,98,29,1,1,2,256.07948028108103,1,malicious,-0.32583390077226143,1.2469050997252704,1.5969350650704908
9,1,0,1,1,0,1,1,0,1,0,1,1,0,99,36,1,1,2,365.87685067329664,1,malicious,0.7720683108511911,0.6997332769409838,1.8769650212750704
2,0,1,1,1,0,1,0,0,0,0,0,0,0,23,4,1,1,1,13.411589830809522,1,malicious,-0.7446222302609233,-0.19784588108772538,1.1097862141433237
1,0,0,1,1,0,1,0,0,0,0,0,0,0,11,3,-1,0,0,45.004220368397846,1,malicious,1.4468483561393894,-1.446712530672754,-1.2695882172148454
2,0,0,1,1,0,1,0,0,0,0,0,0,0,46,8,2,2,2,228.321708882931,1,malicious,1.357081315939987,1.1167743216864,-0.9174727446250802
1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,3,1,1,1,10.22927207460243,1,malicious,2.1332520556248706,1.1767713173014018,0.8057552247884193
1,0,0,1,1,0,1,0,0,0,0,0,0,0,10,1,1,1,1,27.243056351387413,1,malicious,1.7539105798589651,-0.5560602131424268,-2.6510038613387827
5,0,0,1,1,0,1,0,0,0,0,0,0,0,25,6,1,1,1,75.21009434120357,1,malicious,0.8358247507225357,0.032767420967409984,0.01295550475983541
41,0,0,1,1,1,1,0,0,0,1,0,0,0,112,30,3,4,3,236.15099570495195,1,malicious,-0.6819895506783851,0.8762822309766082,-0.4144105605307669
1,0,0,1,1,0,1,0,0,0,0,0,0,0,13,5,1,1,1,8.70364265298735,1,malicious,1.5417817901986557,-1.4729094926629895,0.5656636060438444
1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,2,1,1,1,10.476037407578737,1,malicious,0.9224115817706833,-1.287073267063016,-0.6888483889523896
1,0,0,1,1,0,1,0,0,0,0,0,0,0,18,6,1,1,2,160.31733934731497,1,malicious,-0.678247585053537,0.37092543869104305,1.1207433481319113
12,1,0,1,1,0,1,1,0,1,0,1,1,0,92,36,1,1,2,310.62606708356117,1,malicious,-0.17170071748377824,-0.6760849439910397,1.422373795082827
1,0,0,1,1,0,1,0,0,0,0,0,0,0,64,28,1,2,1,38.12897891714497,1,malicious,-0.013179994647077144,0.7720867262506598,-1.391972167477904
0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,6,1,0,1,9.23204623233577,1,malicious,-1.1641156266746686,-0.3343243019381446,-1.6601117081540413
4,0,0,1,1,0,1,0,0,0,0,0,0,0,94,7,2,2,2,457.2895554948424,1,malicious,-0.6951139031307101,0.5285485339734093,-1.2349826590951916
1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,4,1,1,1,0.0,1,malicious,1.099487802879195,-0.7206736211649346,-1.033749702772613
2,0,0,0,0,0,1,0,0,0,0,1,0,0,24,6,1,1,1,412.4189453125,1,malicious,0.6395736153458911,0.08345087651158337,-2.2758360680391942
10,0,0,0,0,1,1,1,0,0,0,1,1,0,13,2,9,15,8,349.693359375,1,malicious,2.446417038088938,-0.25977459063370495,1.1103837188724428
2,0,1,1,1,0,1,1,0,0,0,0,0,0,57,2,0,0,2,3.712376454739272,1,malicious,-0.9734597858469864,-0.2092345849267118,0.934585804876461
1,0,0,0,0,0,1,0,0,0,0,0,0,0,17,5,1,1,1,0.2602279118665538,1,malicious,-0.00729110731451748,-0.0965687484172902,-0.4104773681544695
