Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,stream,xref,trailer,startxref,filesize_kb
4,0,0,2,2,0,0,0,0,0,0,0,0,0,14,12,1,1,1,3.754148840977475
4,0,0,2,2,0,1,1,0,0,0,0,1,0,86,1,1,1,1,11.479351782967196
2,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,1,1,1,966.7530468044798
5,0,0,2,2,0,1,1,0,0,0,0,0,0,7,2,1,1,1,31.535725266016772
4,0,0,1,1,0,1,0,0,0,0,0,0,0,4,8,1,1,1,42.38082863577871
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2698.4557506134265
6,0,0,0,2,0,1,0,0,0,0,0,0,0,19,3,2,22,1,58.86141687157702
2,0,0,0,0,0,1,0,0,0,0,0,0,0,67,10,7,1,4,65.9086533589079
1,0,0,4,1,0,0,1,0,0,0,9,0,0,56,34,1,3,2,1743.551226013313
3,0,0,0,0,0,0,1,0,0,0,0,0,0,24,6,0,2,2,998.5435860332611
2,0,0,4,0,0,0,0,0,0,0,0,0,0,41,4,0,1,1,401.8432076156853
27,0,0,1,6,0,0,0,0,1,0,0,1,0,55,161,0,6,2,592.8880306955624
5,0,0,2,4,0,0,0,0,0,0,0,0,0,24,2,1,1,1,1.6326285021736417
5,0,0,0,0,0,1,0,0,0,0,1,0,0,86,37,0,1,1,315.0468344182552
8,0,0,1,1,1,0,0,0,0,1,0,0,0,336,31,1,3,3,2703.971836057558
1,0,0,0,0,0,0,1,0,0,0,0,0,0,98,4,1,1,1,30.32487281530864
66,0,7,0,0,0,0,0,0,0,0,0,1,0,67,75,22,30,12,424.36335557383325
7,1,7,4,5,0,0,0,0,0,0,1,1,0,102,6,0,1,2,699.2286163811527
4,0,0,0,1,0,0,0,0,0,0,0,0,0,68,6,0,1,1,50.30366697287121
1,0,0,1,2,0,1,0,0,0,0,0,0,0,23,2,1,1,1,44.774182272737775
5,0,0,2,2,0,1,0,0,0,0,0,0,0,53,8,1,1,1,21.43994299989466
2,0,0,0,0,1,0,0,0,0,0,1,0,0,20,23,2,2,2,14.470071480363032
6,0,0,1,2,0,0,0,0,0,0,0,0,0,50,14,1,1,1,4.596401993138054
1,0,1,1,0,1,0,0,0,0,1,0,0,0,376,110,0,0,10,182.09892038478273
1,0,4,0,0,0,0,0,0,0,0,0,0,0,727,164,2,2,2,220.55813020301636
3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,2,12,1,44.26550721379346
1,0,0,1,3,0,0,1,0,0,0,0,0,0,45,2,1,1,0,60.469494960205466
35,0,0,0,1,0,0,1,0,0,0,0,0,0,94,30,0,0,2,2534.341025425034
18,0,1,0,1,10,0,0,0,0,1,0,0,0,726,142,3,0,3,1784.39564746322
1,0,2,1,1,1,0,3,0,0,0,0,0,0,18,4,2,10,1,2.0926824099702195
4,0,0,1,2,0,0,1,0,0,0,0,0,0,54,1,1,1,1,63.975565087691265
4,0,0,5,0,0,0,0,0,0,0,0,0,0,135,56,3,3,2,493.2714770026191
6,0,0,2,6,0,1,0,0,0,0,0,0,0,10,8,1,1,1,81.61535485352863
2,0,0,0,19,0,0,0,0,0,0,0,0,0,517,10,0,1,0,92.74470018644436
1,0,0,1,3,0,1,0,0,0,0,0,0,0,68,3,1,1,1,50.15830703132676
3,0,0,0,0,1,0,0,0,0,0,0,0,0,368,74,0,10,39,44.9535611452452
0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,2,0,1,1,59.08208993598403
7,0,0,0,3,0,1,1,0,0,0,1,0,0,34,1,1,0,0,4.925259279095712
2,0,0,5,1,0,0,0,0,0,0,0,0,0,15,84,0,30,1,31.890277857829957
3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,1,59.44209683490746
5,0,0,1,1,1,1,0,0,0,0,0,0,0,16,46,0,3,0,15.354179190235088
1,0,0,1,6,0,1,1,0,0,0,0,0,0,32,9,1,1,1,63.459332905965866
1,0,1,1,0,0,0,0,0,0,0,0,0,0,63,78,1,1,5,2419.5254427365135
5,0,0,1,3,0,1,1,0,0,0,0,0,0,3,12,1,1,1,31.225749903013593
7,0,0,2,0,0,1,1,0,0,0,0,0,0,37,3,1,1,1,85.03795145348813
4,0,4,1,0,0,0,0,0,0,1,0,0,0,47,38,3,2,4,187.2062581490589
14,0,0,0,0,3,0,0,0,0,0,0,0,0,30,22,0,7,4,30.211703982604178
1,0,0,1,0,0,0,0,0,0,0,0,0,0,32,7,0,1,1,26.255183908730544
2,0,0,2,0,0,0,0,0,0,0,0,0,0,28,9,1,1,1,38.14134313456756
1,0,1,1,0,0,0,0,0,0,0,0,0,0,25,59,0,0,0,210.26601059686516
6,0,0,0,4,0,0,2,0,0,0,0,0,0,332,201,9,1,0,413.01491439396534
21,0,0,0,0,0,0,0,1,0,0,0,1,0,88,26,31,1,2,736.996646642591
1,0,0,0,0,0,0,3,0,0,0,0,0,0,69,1,2,1,2,365.959935752138
1,0,0,1,1,0,2,1,0,0,0,0,1,0,81,9,7,1,4,10.331582469094226
8,0,0,1,1,0,1,1,0,0,0,0,0,0,42,4,1,1,1,53.74450463689858
6,0,0,2,3,0,0,0,0,0,0,0,0,0,10,6,1,1,1,49.798337446377275
2,0,0,1,4,0,2,1,0,0,0,1,0,0,401,9,31,2,1,13.813955347912241
0,0,1,1,0,0,0,0,0,0,0,0,0,0,76,5,0,2,0,274.34917110157915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,2,1,1,12.707580600362622
7,0,0,2,3,0,0,0,0,0,0,0,0,0,22,11,0,1,1,60.945114799491364
7,1,0,4,5,0,0,1,0,1,0,9,1,0,112,16,1,1,2,855.8643085536193
3,0,0,1,3,0,1,1,0,0,0,0,0,0,107,5,1,1,1,99.92013566109765
1,0,0,2,0,0,1,0,0,0,0,0,0,0,21,6,1,1,1,73.58655949651623
1,0,0,0,2,0,1,0,0,0,0,0,0,0,21,5,1,1,1,47.60326486143689
8,0,0,1,4,0,0,0,0,0,0,0,0,0,49,2,1,1,1,24.6246726027104
7,0,2,0,0,0,0,0,0,0,1,0,0,0,84,108,2,3,6,349.7119978683679
2,0,0,1,0,0,1,0,0,0,0,0,0,0,42,6,0,1,1,11.987592388981579
7,0,0,1,1,0,1,0,0,0,0,0,0,0,13,5,1,1,1,16.502614242000682
4,0,0,2,0,0,0,1,0,0,0,0,0,0,35,1,1,0,1,41.16952903414271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,2,1,43.15292366223525
3,0,1,3,0,0,4,0,0,0,0,0,0,0,70,4,0,1,1,44.104141055820676
2,0,0,1,3,0,1,1,0,0,0,0,0,0,76,6,1,1,1,90.07867207245575
1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,2,2,93.65495072762742
2,0,0,3,2,0,0,1,0,0,0,0,0,0,21,5,1,1,1,65.26723031836487
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,10,0,31.495696641473103
1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,1,3,3,20.83696496215073
2,0,0,1,2,0,0,0,0,0,0,0,0,0,61,1,1,1,0,20.541972393220913
4,0,0,1,2,0,1,1,0,0,0,0,0,0,47,8,1,1,1,42.72451497933453
17,0,8,0,0,1,0,0,0,0,0,0,0,0,585,17,2,22,20,1095.9794802052638
8,0,0,1,2,0,1,0,0,0,0,0,0,0,12,10,1,1,1,41.5007050017364
18,1,0,4,5,0,0,1,0,1,0,9,1,0,92,37,1,1,2,681.5423553630368
18,0,0,4,0,0,0,0,0,0,0,1,0,0,84,5,4,2,2,542.6934685263741
2,0,0,1,3,0,0,1,0,0,0,9,0,0,56,3,1,1,1,40.78307039148576
4,0,1,0,2,0,0,0,0,0,0,0,0,0,24,4,2,3,1,17.70899463016008
5,0,2,1,1,1,0,0,0,0,0,0,0,0,342,3,3,0,0,48.11415066903464
3,0,2,5,0,0,0,0,0,0,0,8,1,0,72,4,4,15,33,293.517294301074
4,0,0,0,0,1,0,0,0,0,0,0,0,0,40,10,9,2,4,256.13990946624165
5,0,0,1,2,0,1,0,0,0,0,0,0,0,31,2,1,1,1,12.116261138738246
0,0,0,1,2,0,1,0,0,0,0,0,0,0,29,1,1,1,1,19.196381586015164
8,0,0,2,2,0,0,0,0,0,0,0,0,0,40,5,1,1,1,39.42685527823362
6,0,1,0,0,1,0,0,0,0,1,0,0,0,34,200,3,5,2,65.19694145770195
1,0,3,0,0,0,0,3,0,0,0,0,0,0,576,5,3,38,10,312.20159084456463
6,0,0,2,1,0,0,0,0,0,0,0,0,0,18,11,1,1,1,24.008478153108207
1,0,0,1,2,2,1,3,0,0,0,0,1,0,100,1,3,1,5,34.2103290636222
2,0,0,0,4,0,1,1,0,0,0,0,0,0,34,1,3,1,1,101.29032945609512
5,0,2,0,1,10,0,0,0,0,0,0,0,0,315,13,0,3,5,40.92038291333823
3,0,0,2,2,0,0,1,0,0,0,0,1,0,44,8,1,1,1,77.05236971449567
0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,5,1,2,0,2628.3922757789787
43,0,0,0,0,1,0,0,0,0,1,0,0,0,499,243,2,30,3,2513.3825263641825
5,0,0,0,1,0,0,5,0,0,0,0,1,0,72,18,6,1,4,16.300492789341416
7,0,0,0,1,0,0,0,0,0,0,0,0,0,10,6,1,1,1,34.521553365423934
6,0,0,1,1,0,1,0,0,0,0,0,0,0,34,6,9,0,1,28.70033488334508
3,0,5,2,0,1,1,0,0,0,0,0,0,0,579,30,0,30,0,28.731774736264033
3,0,0,2,2,0,1,0,0,0,0,0,0,0,50,8,1,1,1,13.360884495479329
4,0,0,1,1,0,0,0,0,0,0,0,0,0,19,2,1,1,1,62.182015895988016
5,0,0,1,2,0,1,1,0,0,0,0,0,0,80,4,1,1,1,106.55838777439479
2,0,4,0,0,10,0,1,0,0,0,0,0,0,195,70,10,2,2,2689.0141099157363
6,0,0,1,2,0,1,0,0,0,0,0,0,0,3,5,1,1,1,31.487084677862153
32,0,8,1,1,1,0,9,0,0,0,0,0,0,644,23,4,3,2,102.49755351737848
4,0,0,2,2,0,1,0,0,0,0,0,0,0,14,1,1,1,1,2.54861309643184
3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,1,72.81558785286848
6,0,1,0,0,0,0,0,0,0,0,0,0,0,44,191,0,0,1,381.0186539534154
8,0,0,2,3,0,2,0,0,0,0,0,0,0,24,4,1,1,1,62.17733577674288
46,0,1,19,1,1,1,0,0,0,1,0,0,0,260,89,0,3,3,335.8518461772371
3,0,1,0,0,0,0,0,0,0,0,0,0,0,34,207,0,2,10,0.6744453497117497
1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,48.536207241949896
3,0,0,2,6,0,1,0,0,0,0,0,0,0,106,9,1,1,1,65.05369715680625
1,0,0,1,3,0,0,0,0,0,0,0,0,0,17,2,6,1,1,47.7458983614211
21,1,0,4,5,0,0,1,0,1,0,9,1,0,95,11,1,1,2,688.0825986134962
5,0,0,0,1,0,0,0,0,0,0,0,0,0,30,1,1,1,1,1341.5618801138585
4,0,1,5,0,0,0,0,0,0,0,0,0,0,157,49,0,0,3,2766.7667005637168
8,0,0,1,1,0,1,0,0,0,0,0,0,0,4,11,1,1,1,50.033420407470075
5,0,1,0,0,1,0,0,0,0,0,0,0,0,7,132,7,0,0,396.3586364627231
6,0,0,1,3,0,1,1,0,0,0,0,0,0,8,3,1,1,1,8.236536159010297
36,0,0,0,0,10,0,0,0,0,0,0,0,0,85,15,0,2,3,362.9253681853502
7,0,2,13,1,0,0,0,0,0,0,0,0,0,83,163,5,15,33,633.9983417674795
4,0,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0,2,1,32.727787917745545
1,0,0,1,3,0,1,0,0,0,0,0,0,0,1,5,1,1,1,24.682548653385428
3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,0,7,256.3242675841102
7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,1,1,98.09533177142553
2,0,0,1,3,0,1,1,0,0,0,0,0,0,44,3,1,1,1,51.53688927796122
4,0,1,0,0,0,0,3,0,0,0,0,0,0,188,2,0,38,0,95.04729903497912
3,0,1,0,0,0,0,0,0,0,0,0,0,0,707,42,2,4,3,2263.7713941549127
6,0,0,2,4,0,1,0,0,0,0,0,0,0,37,9,1,1,1,22.15753141664273
2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1,1,1,20.216388469735282
7,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,1,1,1,105.61056567127174
1,0,2,0,0,0,0,0,1,0,0,0,0,0,71,93,18,3,2,24.2141276719384
35,0,1,0,19,10,0,0,0,0,0,0,0,0,19,17,22,12,1,451.6443462600753
4,1,10,1,0,0,0,0,0,0,0,9,1,0,572,4,18,1,2,481.27399043050286
8,0,0,1,2,0,1,0,0,0,0,0,0,0,68,3,0,0,0,3.724847303703605
1,1,0,4,5,0,0,1,0,1,0,9,1,0,70,4,1,1,2,622.5743759312949
4,0,2,1,1,0,0,0,0,0,0,0,0,0,38,6,3,3,2,8.371739906202894
4,0,7,0,0,0,0,0,0,0,0,0,0,0,504,74,2,7,3,1868.5131141609304
6,0,0,0,13,0,0,0,0,1,0,0,0,0,24,70,6,1,11,361.10726090931723
9,0,0,0,2,0,1,1,0,0,0,0,0,0,37,0,1,1,1,114.59811429364406
5,0,0,0,0,4,0,0,0,0,0,0,0,0,104,51,2,38,0,412.86883463201315
1,0,0,1,2,0,1,0,0,0,0,0,0,0,3,4,1,1,1,3.2406811948061787
1,0,0,2,2,0,1,1,0,0,0,0,0,0,68,11,1,1,1,93.24791096128004
6,0,0,2,0,0,0,0,0,0,0,0,0,0,48,2,1,1,1,62.47581491660033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,1,82.92375656249273
2,1,0,4,5,0,0,1,0,1,0,9,1,0,106,27,1,1,2,634.5536843079534
6,0,0,1,2,0,1,1,0,0,0,0,0,0,29,5,1,1,1,30.632494903701406
5,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,0,2,1,22.68695811524997
1,0,7,0,0,0,0,1,0,0,0,0,0,0,447,63,0,30,7,60.97690060971348
12,1,0,4,5,0,0,1,0,1,0,9,1,0,105,28,1,1,2,466.14962002571133
0,0,1,0,0,4,0,0,0,0,0,3,0,0,2,36,0,2,4,37.65638655455214
1,0,0,0,3,0,1,0,0,0,0,0,0,0,24,6,2,0,1,106.97782804274205
1,0,0,1,2,1,0,1,0,0,0,0,0,0,16,1,2,5,4,35.70289216787236
2,0,0,1,2,0,0,1,0,0,0,0,0,0,22,0,1,1,1,16.587603076042587
8,0,1,0,0,2,0,3,0,0,1,0,0,0,488,10,22,38,2,330.7411130256163
1,0,0,1,0,0,1,0,0,0,0,0,0,0,6,13,0,1,1,10.856019761506218
6,0,0,1,2,0,1,1,0,0,0,0,0,0,24,7,1,1,1,74.58276459983543
5,0,0,3,4,0,1,1,0,0,0,0,1,0,53,4,1,1,1,21.39582568350045
5,0,1,0,6,0,0,15,0,0,0,0,0,0,430,3,2,0,0,38.50228320936051
2,0,1,1,0,0,0,0,0,0,0,0,0,0,378,50,2,0,1,200.937176779647
4,0,2,0,0,0,0,0,0,0,0,0,0,0,459,38,12,38,3,772.9083078731846
4,0,0,3,0,0,0,0,0,0,0,0,0,0,24,2,0,22,1,4.572743418943993
2,0,0,1,3,0,1,0,0,0,0,0,0,0,42,8,1,1,1,17.61934953550422
3,0,0,5,4,0,0,0,0,0,0,0,0,0,29,3,0,1,1,37.478692669448364
13,0,1,0,1,1,0,0,0,0,0,0,0,0,120,39,4,15,2,215.34664111421154
1,0,2,1,0,10,0,0,0,0,0,0,0,0,19,3,0,2,1,57.189602606218756
3,0,0,3,2,0,0,0,0,0,0,0,0,0,11,7,1,1,1,66.99550402760661
3,0,0,0,0,0,0,1,0,0,0,0,0,0,36,5,1,1,1,14.802330774994314
25,1,0,4,5,0,1,1,0,1,0,9,1,0,82,42,1,1,2,1030.7197265735977
11,0,0,0,1,0,1,0,0,0,0,0,0,0,61,7,0,2,4,49.5179034586193
2,0,0,2,2,0,1,1,0,0,0,0,0,0,23,6,1,1,1,5.004332433341775
2,1,0,4,5,0,0,1,0,1,0,9,1,0,92,5,1,1,2,721.471946063336
5,0,0,2,0,0,0,0,0,0,0,0,0,0,42,6,1,1,1,31.072432461742608
2,0,7,0,6,0,0,0,0,0,0,0,0,0,387,80,3,4,7,2454.6415000530237
8,0,0,1,2,0,1,1,0,0,0,0,0,0,20,4,1,1,1,25.339987497345216
5,0,0,0,0,0,1,1,0,0,0,0,0,0,82,8,1,1,1,118.09297338594814
2,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,1,1,1,123.13047539354395
7,1,0,4,5,0,0,1,0,1,0,9,1,0,108,4,1,1,2,836.6107517352677
2,0,0,0,0,0,1,0,0,0,0,0,0,0,40,6,0,1,1,18.8517889863455
2,0,0,1,2,0,0,0,0,0,0,0,0,0,76,12,1,1,1,39.17197924934331
6,0,0,0,5,3,1,0,1,0,0,1,0,0,504,47,0,10,2,633.1631987391454
5,0,0,1,3,0,1,0,0,0,0,0,0,0,7,8,1,1,1,37.013579516467814
6,0,0,2,2,0,1,0,0,0,0,0,0,0,17,11,1,1,1,63.894217567822054
1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,106,0,0,2,54.88900784429835
1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,7,0,1,1,14.722668587833237
7,1,0,4,5,0,0,1,0,1,0,9,1,0,118,40,1,1,2,519.5766519333662
1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,0,18,2,388.1434701073332
2,0,0,2,3,10,0,0,0,0,0,0,0,0,82,4,1,1,3,100.23873205771031
5,0,0,1,3,0,1,1,0,0,0,0,0,0,8,9,1,1,1,33.671227397575464
1,0,0,1,2,0,1,0,0,0,0,0,0,0,23,9,0,1,1,38.369846718721575
35,0,1,0,13,0,0,0,0,0,1,0,0,0,594,71,0,3,3,598.2913075192374
8,1,0,4,5,0,0,1,0,1,0,9,1,0,98,19,1,1,2,1017.4500590868606
3,1,0,0,0,0,0,1,0,0,0,0,1,0,5,3,1,1,2,32.72213147664786
2,0,1,19,0,0,0,0,0,0,0,0,0,0,71,20,22,30,1,2299.0993654902923
1,0,0,1,1,0,1,0,0,0,0,0,0,0,9,11,1,1,1,39.35783310635638
7,0,0,13,1,0,0,0,0,0,0,0,0,0,6,3,1,1,1,8.060306087434954
0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,6,1,1,1,30.69725793124557
7,0,0,2,2,0,0,0,0,0,0,0,0,0,62,8,1,1,0,16.8451244334962
3,1,0,4,5,0,0,1,0,1,0,9,1,0,120,16,1,1,2,633.451771603613
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,1,1,1,36.890405308334934
0,0,1,0,0,0,0,0,0,0,0,0,0,0,628,57,3,0,2,266.7016456574555
3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,48.528552163184614
5,0,0,1,1,0,1,0,0,0,0,0,0,0,83,7,0,1,1,84.67572473591272
5,0,1,0,0,0,0,0,0,0,0,0,0,0,359,29,0,3,3,190.0633977021746
3,0,0,0,1,0,1,0,0,0,0,0,0,0,59,7,1,1,1,14.260211130424334
17,1,0,4,5,0,0,1,0,1,0,1,1,0,90,5,1,1,2,1090.667933922516
6,0,1,1,0,1,0,0,0,0,1,0,0,0,163,193,22,0,6,1289.0554817427437
2,0,0,3,2,0,0,0,0,0,0,0,0,0,48,10,3,1,1,52.00102235410988
4,0,1,0,0,0,1,0,0,0,1,0,0,0,224,4,2,2,3,200.31865971096218
7,0,0,1,2,0,1,0,0,0,0,0,0,0,58,3,1,1,1,65.23099074920003
7,0,1,0,0,1,0,0,0,0,1,0,0,0,433,121,2,12,7,344.33761971601905
43,0,0,1,1,0,0,0,0,0,1,0,0,0,60,200,7,4,0,227.75979525595585
6,0,0,1,3,0,1,0,0,0,1,0,0,0,1,9,1,1,3,1592.8960140998286
6,0,0,1,1,0,1,0,0,0,0,0,0,0,6,1,0,1,1,46.17314014410584
17,0,6,1,0,0,4,0,0,0,0,0,1,0,82,9,1,0,4,20.420497045699044
6,0,0,2,2,0,1,2,0,0,0,0,0,0,55,8,1,1,1,50.651000235858845
4,0,0,0,1,0,0,0,0,0,0,0,0,0,21,11,0,1,2,88.22258757182897
2,0,0,2,3,0,1,0,0,0,0,0,0,0,47,1,1,1,1,6.7715717632986365
8,1,0,4,5,0,0,1,0,1,0,9,1,0,120,11,1,1,2,693.0926476808037
4,0,2,0,0,0,0,0,0,0,0,0,0,0,26,1,1,3,1,30.568209440464813
4,0,0,3,2,0,0,0,0,0,0,0,0,0,52,9,1,1,1,32.4182724036682
3,0,2,3,0,0,0,0,0,0,0,0,0,0,78,0,0,2,6,80.18006023703144
3,0,0,1,4,0,0,0,0,0,0,0,0,0,22,7,0,1,1,55.12045243896799
3,0,0,2,1,0,1,1,0,0,0,0,0,0,26,3,1,1,1,66.94287626809509
5,0,0,0,3,0,0,1,0,0,0,0,0,0,19,3,1,1,1,80.98139097978249
3,0,0,0,0,1,0,0,0,0,0,0,0,0,52,39,18,5,1,1301.2383295458953
2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,1,1,3.998452362583077
3,0,0,2,0,0,1,0,0,0,0,0,0,0,59,4,1,1,1,49.69242888745957
1,0,0,2,1,0,1,1,0,0,0,0,0,0,74,0,1,10,1,0.9291490486298564
6,0,0,2,0,0,1,1,0,0,0,0,0,0,6,8,1,1,1,31.53019347390901
6,0,0,0,3,0,1,0,0,0,0,0,0,0,20,9,1,1,1,84.5795464714256
2,0,0,1,2,0,1,2,0,0,0,0,0,0,50,3,1,1,1,28.078361157655
35,1,0,4,5,0,0,1,0,1,0,9,1,0,112,42,1,2,2,927.2176913931978
3,1,0,4,5,0,0,1,0,1,0,9,1,0,76,31,1,1,2,672.8050682620263
26,0,1,19,0,10,0,3,0,0,0,8,0,0,370,18,5,7,4,53.14186128210068
1,0,0,1,3,0,1,0,0,0,0,0,0,0,20,7,1,1,1,14.26283054600184
2,0,0,5,0,0,0,0,0,0,0,0,0,0,61,5,0,1,5,1579.109692839487
3,0,1,0,1,1,0,0,0,0,0,0,0,0,116,33,6,38,6,88.79823448476071
4,0,0,0,1,0,1,0,0,0,0,0,0,0,54,2,1,1,1,28.442813135881504
0,0,0,1,3,0,1,1,0,0,0,0,0,0,39,3,1,1,1,46.02769235055551
105,0,0,0,0,0,1,1,0,0,0,0,0,0,21,9,1,2,31,64.56451222770829
9,1,0,4,5,0,0,1,0,1,0,9,1,0,112,37,1,1,2,851.7764449310808
5,0,0,1,3,0,1,0,0,0,0,0,0,0,37,3,1,1,1,33.38214075819306
3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,2,6,32.72991602319925
0,0,0,1,2,0,0,0,0,0,0,0,0,0,8,7,1,1,1,31.31170537214959
5,0,0,0,0,0,0,0,0,0,0,0,0,0,44,188,0,0,2,65.75283078404097
4,0,0,2,2,0,1,0,0,0,0,0,0,0,16,13,1,1,1,23.600299711934465
6,0,0,1,1,0,1,0,0,0,0,0,0,0,22,2,30,3,1,53.68085864316423
7,0,0,2,3,0,1,1,0,0,0,0,0,0,12,7,1,1,1,31.14738511565328
2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,10,1,7.693307643629193
2,0,0,0,0,0,0,1,0,0,0,1,1,0,78,0,12,0,2,505.1443457902955
1,0,0,0,1,0,1,0,0,0,0,0,0,0,27,2,4,1,0,6.28976488800064
6,0,0,0,0,0,0,1,0,0,0,0,0,0,97,12,0,1,1,103.23378343862981
1,0,0,1,0,0,0,0,0,0,0,0,0,0,48,3,0,0,1,8.386081387889716
30,1,0,4,5,0,0,1,0,1,0,9,1,0,92,32,1,1,2,670.0328269166654
2,0,0,0,4,0,0,0,0,0,0,0,0,0,32,38,2,0,1,4.688992362073719
2,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,1,1,4,15.620385688047874
4,0,1,0,0,0,0,0,0,0,0,0,0,0,561,65,2,0,4,97.93459736451335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,1,1,16.47240729212285
19,1,0,4,5,0,0,1,0,1,0,9,1,0,89,17,1,1,2,566.9189534320125
37,0,0,1,6,0,1,1,0,0,0,0,1,0,105,31,1,1,1,1627.814480840236
5,0,0,1,0,0,0,0,0,0,0,0,0,0,391,231,2,6,3,401.7198478833957
6,0,0,2,3,0,1,1,0,0,0,0,0,0,4,9,1,1,1,87.00032182497175
2,0,0,2,2,0,1,1,0,0,0,0,0,0,45,8,1,1,1,12.106757657761069
2,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,50.482167655090336
3,0,0,2,6,0,0,1,0,0,0,0,0,0,45,4,1,1,1,51.6631218896008
35,0,1,19,0,1,0,0,0,0,0,0,0,0,554,68,30,0,2,1075.263725768556
2,0,10,1,0,0,0,0,0,0,0,0,0,0,71,2,3,0,1,52.409194056274686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,2,1,72.2167974334491
1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,9,1,1,1,60.461919697427305
5,0,1,0,0,0,0,0,0,0,0,0,0,0,26,204,3,2,0,214.62871701195058
128,0,35,19,0,0,4,0,0,0,0,0,0,0,61,122,7,0,0,225.8451459566589
1,0,0,0,1,0,0,1,0,0,0,0,0,0,16,2,3,22,1,37.20721077024649
6,0,2,0,0,0,0,0,0,0,0,0,0,0,235,31,0,0,2,301.0921162281762
7,0,0,5,6,0,1,0,0,0,0,0,0,0,400,8,0,3,3,77.24192853893119
4,0,0,2,1,0,0,1,0,0,0,0,0,0,91,10,1,1,2,1.0228421335178268
2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,1,1,1,21.090434687767868
2,0,0,2,1,0,1,1,0,0,0,0,0,0,14,2,2,1,1,2.496727779790554
6,0,1,0,1,0,0,1,0,0,0,0,0,0,534,2,7,0,4,73.51679669576848
3,0,0,13,0,0,1,0,0,0,0,0,0,0,24,11,10,1,12,62.663738030289664
23,0,1,0,1,1,0,0,0,0,0,0,0,0,408,168,3,0,3,75.64246712671235
4,0,0,3,0,0,1,1,0,0,0,0,0,0,69,1,1,1,1,34.69340081370616
0,0,1,3,0,0,0,0,0,0,0,0,0,0,8,76,2,2,1,47.598013849273826
3,0,0,2,6,0,0,0,0,0,0,0,0,0,41,27,1,1,1,1.3434515528158286
6,0,0,0,1,0,0,1,0,0,0,0,0,0,45,32,22,1,1,90.71881080120592
0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,1,1,1,4.362537132848772
3,0,0,2,0,0,0,0,0,0,0,0,0,0,37,6,4,0,2,269.11829599986197
3,0,0,1,1,0,0,1,0,0,0,0,0,0,49,1,22,1,1,39.001851472783706
1,1,0,4,5,0,0,1,0,1,0,9,1,0,118,30,1,1,2,583.1212242893992
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,1,0.24144673056137123
25,0,6,0,0,1,0,0,0,0,0,1,0,0,676,25,3,3,5,480.79174176968155
3,1,0,4,5,0,0,1,0,1,0,9,1,0,108,34,1,1,2,781.807543266613
6,0,0,5,1,0,0,0,0,0,1,0,0,0,71,33,2,1,2,292.4368941344122
3,0,1,0,0,0,0,0,0,0,0,0,1,0,487,58,2,3,2,372.47344509548907
2,0,0,1,3,0,1,0,0,0,0,0,0,0,93,0,1,1,1,15.67194914672103
13,1,0,4,5,0,0,1,0,1,0,9,1,0,102,26,1,1,2,485.3176062493099
