Page,Encrypt,ObjStm,JS,JavaScript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors_gt_224,obj,endobj,stream,endstream,xref,trailer,startxref,filepath,filename,filesize_kb,label
1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,18,7,7,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/b16b33812732a57b8cc5ddfb7d1ae9ff8e50df040b87307998c7a944646b744f.pdf,b16b33812732a57b8cc5ddfb7d1ae9ff8e50df040b87307998c7a944646b744f.pdf,185.8134765625,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/afe211bfde79c961115fb01196fc4e09532717c2640faedfb33354ddf9b6a531.pdf,afe211bfde79c961115fb01196fc4e09532717c2640faedfb33354ddf9b6a531.pdf,0.9677734375,malicious
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,24,8,8,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b0c898e1b7c67d70771a808f4bbaaaf40cda89c23475703253f6b0c6cf407dc5.pdf,b0c898e1b7c67d70771a808f4bbaaaf40cda89c23475703253f6b0c6cf407dc5.pdf,13.478515625,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,9,2,2,0,1,0,/home/remnux/Desktop/extraction/data/Malicious/f8/b7b55154a1ee8a795bd432d9506dbafb37152c94794d12af72784071496aaa30.pdf,b7b55154a1ee8a795bd432d9506dbafb37152c94794d12af72784071496aaa30.pdf,1.9541015625,malicious
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,15,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b97bcb6ac08282f69cc5bf2c301a0dd7e54e8b228979a592fd3233bfe126dc9a.pdf,b97bcb6ac08282f69cc5bf2c301a0dd7e54e8b228979a592fd3233bfe126dc9a.pdf,6.3916015625,malicious
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,39,24,24,0,0,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b2d800d35ad746f661e02eb2cc95950fbbd6f63a5eaa2f7d281cb01a01e8befe.pdf,b2d800d35ad746f661e02eb2cc95950fbbd6f63a5eaa2f7d281cb01a01e8befe.pdf,591.0283203125,malicious
1,0,0,2,3,0,1,1,0,0,0,0,0,0,14,14,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/aa752e82ab0dbd0c515b4e51b0606a00b7ff4f3a2b8a460cae4385c472d7c08b.pdf,aa752e82ab0dbd0c515b4e51b0606a00b7ff4f3a2b8a460cae4385c472d7c08b.pdf,5.5771484375,malicious
1,0,0,3,4,0,0,1,0,0,0,0,0,0,71,71,56,56,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/af96fa78797a295dcb2f7eda2122c3585bb39c401e0978948b4101130b2b8acc.pdf,af96fa78797a295dcb2f7eda2122c3585bb39c401e0978948b4101130b2b8acc.pdf,79.26171875,malicious
1,0,0,5,6,0,0,0,0,0,0,0,0,0,21,21,11,11,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/afd22fb3b5223fb20769e674ee15638ec0f547573f4ff775f94e99c67a6ca611.pdf,afd22fb3b5223fb20769e674ee15638ec0f547573f4ff775f94e99c67a6ca611.pdf,7.38671875,malicious
0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,39,24,24,0,0,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a3c27e9063b62ed6e7fb56ce5971748c4fb2ee171ff3d1d44be7dfbcbf610047.pdf,a3c27e9063b62ed6e7fb56ce5971748c4fb2ee171ff3d1d44be7dfbcbf610047.pdf,553.2138671875,malicious
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,22,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/acd1137fbc92f2edd3ee0b79015cf8312f260fc43ae0d38125608b87198da551.pdf,acd1137fbc92f2edd3ee0b79015cf8312f260fc43ae0d38125608b87198da551.pdf,12.58203125,malicious
4,0,0,2,3,0,1,0,0,0,0,0,0,0,23,23,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a97040efe72d3ee316c5237ec5bb6bbb4f9458749f171d322b927b8fd063ce5c.pdf,a97040efe72d3ee316c5237ec5bb6bbb4f9458749f171d322b927b8fd063ce5c.pdf,29.3837890625,malicious
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,9,2,2,0,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ab9aa042efb9fea381828a49a6a6ee76b8c7c9a1569dace46ba993f66882c06b.pdf,ab9aa042efb9fea381828a49a6a6ee76b8c7c9a1569dace46ba993f66882c06b.pdf,15.017578125,malicious
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,22,8,8,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a5505a7ddd662c9e66db2d59490cf5c767fd5e8c1ad45a7c008028ed3e876375.pdf,a5505a7ddd662c9e66db2d59490cf5c767fd5e8c1ad45a7c008028ed3e876375.pdf,10.9208984375,malicious
2,0,0,1,1,1,0,1,0,0,0,0,1,0,17,12,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a750a0f8bd915bd9669999dca76c30ba91c2432a0d15516667c0878f1ed146cb.pdf,a750a0f8bd915bd9669999dca76c30ba91c2432a0d15516667c0878f1ed146cb.pdf,7.8818359375,malicious
2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,6,6,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a79c84695d4c49eddbd0fa05614d3ab47da796852f1fb4584140499399cdc6a8.pdf,a79c84695d4c49eddbd0fa05614d3ab47da796852f1fb4584140499399cdc6a8.pdf,74.5654296875,malicious
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,8,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b0bfcca991ef9acec58f1fd4448077de1154c2d68a173c23c8978b4ab9d75300.pdf,b0bfcca991ef9acec58f1fd4448077de1154c2d68a173c23c8978b4ab9d75300.pdf,12.158203125,malicious
2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/b0fae4c7bc8a105c21a440f7f7ce3d6af4dfd99873ec65e037cee8d110406946.pdf,b0fae4c7bc8a105c21a440f7f7ce3d6af4dfd99873ec65e037cee8d110406946.pdf,81.865234375,malicious
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4,4,1,1,0,1,0,/home/remnux/Desktop/extraction/data/Malicious/f8/b699536d10af0baad2132a01a88ea5e61fbac421baf921708ed4e32bf013fdc1.pdf,b699536d10af0baad2132a01a88ea5e61fbac421baf921708ed4e32bf013fdc1.pdf,2.9833984375,malicious
1,0,0,3,4,0,0,1,0,0,0,0,0,0,21,21,6,6,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/af01800f61251f4877bca33ab9f5517a98a75b9af413ffdea71fd9ba27a0df63.pdf,af01800f61251f4877bca33ab9f5517a98a75b9af413ffdea71fd9ba27a0df63.pdf,81.30078125,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,6,1,1,0,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b0f045e3fccdb876ff8dfcefeb386b00bc0d1001545b0f8e03f45b54ef59e9a1.pdf,b0f045e3fccdb876ff8dfcefeb386b00bc0d1001545b0f8e03f45b54ef59e9a1.pdf,3.8408203125,malicious
0,0,53,0,0,0,0,1,0,0,0,0,0,0,230,230,154,154,0,0,22,/home/remnux/Desktop/extraction/data/Malicious/f8/aab27365518036218c37a1a9a4d30281d94ed62a922b302e9402bc233387caf2.pdf,aab27365518036218c37a1a9a4d30281d94ed62a922b302e9402bc233387caf2.pdf,757.662109375,malicious
1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b2c5c2c57414c8c58f9b1a48df86bb12f260c2367c753407cf1fed3852c75b5f.pdf,b2c5c2c57414c8c58f9b1a48df86bb12f260c2367c753407cf1fed3852c75b5f.pdf,34.69921875,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,9,2,2,0,1,0,/home/remnux/Desktop/extraction/data/Malicious/f8/ae88ccfb07b41428d4efca5732b1aad55065db17346814d5af8f71fdeb767fc1.pdf,ae88ccfb07b41428d4efca5732b1aad55065db17346814d5af8f71fdeb767fc1.pdf,1.955078125,malicious
3,0,0,0,0,0,1,0,0,0,0,0,0,0,31,31,12,12,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/aed09a5f1bc4132cceec586ceb6b364ce22236a9a69ba85999b60c53abc7692d.pdf,aed09a5f1bc4132cceec586ceb6b364ce22236a9a69ba85999b60c53abc7692d.pdf,299.21875,malicious
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b54c1443f840deefa9e3932b8835fccb76ef089dc2c995d9598d75a67207c6ee.pdf,b54c1443f840deefa9e3932b8835fccb76ef089dc2c995d9598d75a67207c6ee.pdf,4.9462890625,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,11,11,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a8e84b5d142e7b086afdacc5c27f5e00f511bbc684ce0ef08fc98ca698f4b472.pdf,a8e84b5d142e7b086afdacc5c27f5e00f511bbc684ce0ef08fc98ca698f4b472.pdf,423.587890625,malicious
4,0,0,0,0,0,1,0,0,0,0,0,0,0,68,68,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a473bb7ad81cee1f4264cd13775364fd683646da36429add00dd62846ed4ad7c.pdf,a473bb7ad81cee1f4264cd13775364fd683646da36429add00dd62846ed4ad7c.pdf,43.134765625,malicious
1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ad222e66670ebbbef5bd92ae22b9719edf67b2b4d69d62e742ca5d6fb8d5f860.pdf,ad222e66670ebbbef5bd92ae22b9719edf67b2b4d69d62e742ca5d6fb8d5f860.pdf,34.7080078125,malicious
4,0,0,0,0,0,1,0,0,0,0,0,0,0,74,74,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b0c0a36d0e2198aaf00a29009b3ad5801f4f1106440c91c2dd4f86495dd14278.pdf,b0c0a36d0e2198aaf00a29009b3ad5801f4f1106440c91c2dd4f86495dd14278.pdf,35.7412109375,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,5,5,0,0,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a4b068bf1af7e3b6f387416431427415d9d7a1b1a3793b8e341cc3d9aa1c1cdf.pdf,a4b068bf1af7e3b6f387416431427415d9d7a1b1a3793b8e341cc3d9aa1c1cdf.pdf,158.4189453125,malicious
1,0,0,1,1,0,1,0,0,0,0,1,0,0,9,9,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/bc1422fe91e1031a13bf59312ce372304a038889f7ba434d5aea3cd3a6065532.pdf,bc1422fe91e1031a13bf59312ce372304a038889f7ba434d5aea3cd3a6065532.pdf,3.890625,malicious
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,20,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b5ad99015dca24024d1b5ba4962bb657dcf128b8099aff5bcdfdc70f1647e51a.pdf,b5ad99015dca24024d1b5ba4962bb657dcf128b8099aff5bcdfdc70f1647e51a.pdf,239.830078125,malicious
1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,10,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b6df6e321f10192b40dd56f5ca787ec42b1d74bb7fd543857f069532e73fdbda.pdf,b6df6e321f10192b40dd56f5ca787ec42b1d74bb7fd543857f069532e73fdbda.pdf,40.193359375,malicious
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,8,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/aada4140c625bcad290feda84a5407126495cc431491817e4856e11845f6ddc9.pdf,aada4140c625bcad290feda84a5407126495cc431491817e4856e11845f6ddc9.pdf,12.4423828125,malicious
7,0,0,1,2,0,1,0,0,0,0,0,0,0,24,24,8,8,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b9f783935dca22a44c9c0bddc742c71023da05b2f1c5070690b80cd11c72f264.pdf,b9f783935dca22a44c9c0bddc742c71023da05b2f1c5070690b80cd11c72f264.pdf,17.466796875,malicious
1,0,0,5,6,0,0,0,0,0,0,0,0,0,19,19,9,9,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a69cbd900958683aee48945b2307d92a9f884b322166ee0ddbaa9791fee301ec.pdf,a69cbd900958683aee48945b2307d92a9f884b322166ee0ddbaa9791fee301ec.pdf,4.603515625,malicious
1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,16,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/bbab6ebfd8516bdccedeafd439b2fdecad5a79884085ec8de929c20b0112697a.pdf,bbab6ebfd8516bdccedeafd439b2fdecad5a79884085ec8de929c20b0112697a.pdf,75.8896484375,malicious
1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,8,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ac8f47ecf576af199927e4130c2b8974ea7a502efb8f673732c0c31ba53c79a0.pdf,ac8f47ecf576af199927e4130c2b8974ea7a502efb8f673732c0c31ba53c79a0.pdf,12.8134765625,malicious
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b17c499a5cf3a36c8c40f3fc40766cfc2d103cde67a55df1ffdb6d7c5b762de8.pdf,b17c499a5cf3a36c8c40f3fc40766cfc2d103cde67a55df1ffdb6d7c5b762de8.pdf,5.7607421875,malicious
5,0,0,1,2,0,1,0,0,0,0,0,0,0,20,20,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b6275f7c5a84f761dd3120ae0f1e2a17b40c07ac815af40357558542a869302a.pdf,b6275f7c5a84f761dd3120ae0f1e2a17b40c07ac815af40357558542a869302a.pdf,50.001953125,malicious
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,5,5,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/b2682b1a186db311e3462e8b66f5ce9c01c56fc32e8965128c630df6b1974936.pdf,b2682b1a186db311e3462e8b66f5ce9c01c56fc32e8965128c630df6b1974936.pdf,308.9833984375,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,8,8,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b92f26e60857df882b6247e20c4af7eb44f88bc9a208b2ed8f1e15a9eb721ee2.pdf,b92f26e60857df882b6247e20c4af7eb44f88bc9a208b2ed8f1e15a9eb721ee2.pdf,179.3916015625,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,28,28,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/a3ebebcfe8f9318dca82d949fde399767e880a381f46ee529292e76916a648a3.pdf,a3ebebcfe8f9318dca82d949fde399767e880a381f46ee529292e76916a648a3.pdf,196.7353515625,malicious
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,7,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ba6328d957ba74e724a796c55a9d6c6f245a0d6d82236936b1843bcf53226893.pdf,ba6328d957ba74e724a796c55a9d6c6f245a0d6d82236936b1843bcf53226893.pdf,1.203125,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,36,35,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ac1b9cab06bffcf926326fac84cb4a0a7fc4ea39d014a0a47716755d7c6ac0b9.pdf,ac1b9cab06bffcf926326fac84cb4a0a7fc4ea39d014a0a47716755d7c6ac0b9.pdf,2179.5751953125,malicious
1,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,6,6,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/aa89dd5a18267bc5b926d93df58cd2f6e04fe3fe3d777c035b831aa8331f2a69.pdf,aa89dd5a18267bc5b926d93df58cd2f6e04fe3fe3d777c035b831aa8331f2a69.pdf,232.5888671875,malicious
1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,31,8,8,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/bbb1e2ba042c01cb1459eca62bc3a1f8ba577c80f0defdb664176c497bf3cc30.pdf,bbb1e2ba042c01cb1459eca62bc3a1f8ba577c80f0defdb664176c497bf3cc30.pdf,201.9072265625,malicious
1,0,0,3,4,0,0,0,0,0,0,0,0,0,14,14,6,6,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b0e54dd0cc760f629f7f913808593edfb9a8cde95911e635d607f00e989e8c8a.pdf,b0e54dd0cc760f629f7f913808593edfb9a8cde95911e635d607f00e989e8c8a.pdf,4.3359375,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,7,6,1,1,0,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ba4e127fa8a7923709656464acbb65fc1fab03b8705a495d110e7fa67a8c4951.pdf,ba4e127fa8a7923709656464acbb65fc1fab03b8705a495d110e7fa67a8c4951.pdf,3.8349609375,malicious
4,0,0,1,2,0,1,0,0,0,0,0,0,0,18,18,5,5,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b22f4aabc33050918cc325c181bf9154cdcac32d7b8913c4b3d67be3434d78dc.pdf,b22f4aabc33050918cc325c181bf9154cdcac32d7b8913c4b3d67be3434d78dc.pdf,10.34375,malicious
0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,12,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a74dee1bfc6e2f873dc45dfbc9956357f42d4a755454e07bd067aaebc862b29e.pdf,a74dee1bfc6e2f873dc45dfbc9956357f42d4a755454e07bd067aaebc862b29e.pdf,17.3984375,malicious
20,0,0,1,1,0,1,0,0,0,0,0,0,0,24,24,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b112648439d421f0f6a5ed6c6f7f3caf857b0d2b411dcf5306c2e49e4a8a1513.pdf,b112648439d421f0f6a5ed6c6f7f3caf857b0d2b411dcf5306c2e49e4a8a1513.pdf,5.2294921875,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,9,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b5d80b1c224bb63335ea7732040bdc30a482f43386301828f20a53d17a783be4.pdf,b5d80b1c224bb63335ea7732040bdc30a482f43386301828f20a53d17a783be4.pdf,4.333984375,malicious
1,0,0,1,2,0,0,1,0,0,0,0,0,0,15,15,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a58cd032576e6d32aab378bb782520d341a8e6ff3f0bda16b6b54df7abd625df.pdf,a58cd032576e6d32aab378bb782520d341a8e6ff3f0bda16b6b54df7abd625df.pdf,10.6865234375,malicious
2,0,0,1,1,0,1,0,0,0,0,1,0,0,12,11,2,1,0,0,0,/home/remnux/Desktop/extraction/data/Malicious/f8/ab9ab2c74b08ebb5d154be937c77778f9be181afd5f4a587540e46e399b08bdb.pdf,ab9ab2c74b08ebb5d154be937c77778f9be181afd5f4a587540e46e399b08bdb.pdf,4.2080078125,malicious
1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,20,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ac1e4e7513ac6ddf31f5f020ea688a22ec8037e449209f5821ae48f85aa1c76d.pdf,ac1e4e7513ac6ddf31f5f020ea688a22ec8037e449209f5821ae48f85aa1c76d.pdf,238.078125,malicious
1,0,0,1,1,0,1,0,0,0,0,0,0,0,7,6,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b41be6faea2b39d6512d44837686b162ff0bcde93f0b6cff80503a1f5975fcd5.pdf,b41be6faea2b39d6512d44837686b162ff0bcde93f0b6cff80503a1f5975fcd5.pdf,5.0244140625,malicious
2,0,0,1,2,0,1,0,0,0,0,0,0,0,13,13,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a9878dba90bcee3b11eb862251fb177bae6209d883ae7935c1c5fc752b44134c.pdf,a9878dba90bcee3b11eb862251fb177bae6209d883ae7935c1c5fc752b44134c.pdf,4.69921875,malicious
0,0,0,1,2,0,0,0,0,0,0,0,0,0,9,9,2,2,0,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/adeda8e2986e3431cce4b9f94a3013d2d9067e6b750743b74defeb7de732fe4e.pdf,adeda8e2986e3431cce4b9f94a3013d2d9067e6b750743b74defeb7de732fe4e.pdf,14.9658203125,malicious
6,0,0,1,1,0,1,0,0,0,0,0,0,0,15,15,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b9a419ef7b330aade9a2c4b2fafb704b96d4a89722f054776aa70e4b2d60670b.pdf,b9a419ef7b330aade9a2c4b2fafb704b96d4a89722f054776aa70e4b2d60670b.pdf,9.78515625,malicious
1,0,3,0,0,0,0,0,0,0,0,0,0,0,14,14,11,11,0,0,2,/home/remnux/Desktop/extraction/data/Malicious/f8/a7224e5f53d5a054443e9ef49953ee1fbda5ff0bb49af61601c954f5f1af969b.pdf,a7224e5f53d5a054443e9ef49953ee1fbda5ff0bb49af61601c954f5f1af969b.pdf,124.8115234375,malicious
1,0,0,4,5,0,0,1,0,0,0,0,0,0,37,37,9,9,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/af001e26fbaaa4d6602d9418d06c3ffe310ee686f5c1d974f3334a487c2bbd2d.pdf,af001e26fbaaa4d6602d9418d06c3ffe310ee686f5c1d974f3334a487c2bbd2d.pdf,97.990234375,malicious
3,0,0,0,0,0,1,0,0,0,0,0,0,0,31,31,12,12,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/afc0fe688ccb51f6b6df0e39b7458f6c2d00569e9228512074356e7e121a1e79.pdf,afc0fe688ccb51f6b6df0e39b7458f6c2d00569e9228512074356e7e121a1e79.pdf,299.21875,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,9,9,2,2,0,1,0,/home/remnux/Desktop/extraction/data/Malicious/f8/b2a694141a496efdc7eec6899b5c78b98ddb1a017f489687108d815e5430116b.pdf,b2a694141a496efdc7eec6899b5c78b98ddb1a017f489687108d815e5430116b.pdf,2.404296875,malicious
1,0,6,1,2,0,0,1,0,0,0,0,0,0,31,30,17,17,0,0,3,/home/remnux/Desktop/extraction/data/Malicious/f8/a55dec16f935e99aa085e2172a3cb37835e75a23bf9248393e43821f98982ed3.pdf,a55dec16f935e99aa085e2172a3cb37835e75a23bf9248393e43821f98982ed3.pdf,513.7470703125,malicious
1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,6,3,3,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/afcbaf838df68e67cb2996f019b01ebdbce0a7041a9dbc143fcd22230b9610e9.pdf,afcbaf838df68e67cb2996f019b01ebdbce0a7041a9dbc143fcd22230b9610e9.pdf,2000.0,malicious
0,0,2,0,0,0,0,1,0,0,0,1,1,0,25,25,15,15,0,0,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b68a8209e9d5b81411ae0af0a48a2f9b2550faaa7e3c8024fe8f57a413ad5451.pdf,b68a8209e9d5b81411ae0af0a48a2f9b2550faaa7e3c8024fe8f57a413ad5451.pdf,52.697265625,malicious
12,1,0,4,5,0,0,1,0,1,0,9,1,0,90,89,31,31,1,1,2,/home/remnux/Desktop/extraction/data/Malicious/f8/a6dbaab6da4004321c979abf0b0270f44f56f793ac47751ccbc2989e258aea24.pdf,a6dbaab6da4004321c979abf0b0270f44f56f793ac47751ccbc2989e258aea24.pdf,603.1396484375,malicious
1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,31,10,10,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/a9c91ab63d58bd23e3eca7e9ea07b05112843298c2c26313ced5ebf344450901.pdf,a9c91ab63d58bd23e3eca7e9ea07b05112843298c2c26313ced5ebf344450901.pdf,46.33203125,malicious
68,0,0,1,1,0,0,1,0,0,0,0,0,0,349,349,124,124,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/bbf6f64b3e216e811516d22cee1d95d39d156b293948d827191d0f5e9ea1dd5b.pdf,bbf6f64b3e216e811516d22cee1d95d39d156b293948d827191d0f5e9ea1dd5b.pdf,619.93359375,malicious
1,0,0,1,2,0,0,0,0,0,0,0,0,0,17,17,3,3,2,2,2,/home/remnux/Desktop/extraction/data/Malicious/f8/a71d5e4d2d5c59bb4b7fcd69b928659c3f80727bf610bc12fa226a5dbd35cb7f.pdf,a71d5e4d2d5c59bb4b7fcd69b928659c3f80727bf610bc12fa226a5dbd35cb7f.pdf,134.9248046875,malicious
69,0,0,0,0,0,1,0,0,0,0,0,0,0,349,349,126,126,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a35fed06f3a7e4e61b8432b74514e7c62ac238988dee51ef2099b61d816d45ef.pdf,a35fed06f3a7e4e61b8432b74514e7c62ac238988dee51ef2099b61d816d45ef.pdf,659.83203125,malicious
6,0,0,1,2,0,1,0,0,0,0,0,0,0,22,22,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ba29d8bd91e197deceeda504f21fe56403f9872e051569b1bc731647d90c311c.pdf,ba29d8bd91e197deceeda504f21fe56403f9872e051569b1bc731647d90c311c.pdf,11.31640625,malicious
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,15,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b930e69aed4e0916b1d7a08c34690876ffc58a920420961ecb6d7e94e799f8d5.pdf,b930e69aed4e0916b1d7a08c34690876ffc58a920420961ecb6d7e94e799f8d5.pdf,9.849609375,malicious
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/ae3a2c6903973b19709d381e19acfd5d65760ce3913ae407bda4fde52070e574.pdf,ae3a2c6903973b19709d381e19acfd5d65760ce3913ae407bda4fde52070e574.pdf,3.4951171875,malicious
1,0,0,5,6,0,0,1,0,0,0,0,0,0,72,72,55,55,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/a618f5a8346b18bff5cd5b7f0c9928327aa3240208ced79993e5c7717143dbeb.pdf,a618f5a8346b18bff5cd5b7f0c9928327aa3240208ced79993e5c7717143dbeb.pdf,134.6884765625,malicious
1,0,0,2,3,0,1,1,0,0,0,0,0,0,15,15,2,2,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b4f9cbcb1ac20f89538f035bca4a658fb8033895b4adc62af7ee14e6517ca8d9.pdf,b4f9cbcb1ac20f89538f035bca4a658fb8033895b4adc62af7ee14e6517ca8d9.pdf,9.9248046875,malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,7,7,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b40677e00452f67bda54630ea998a336fe9dbf7371cda3a1f0a59e7ab42ff829.pdf,b40677e00452f67bda54630ea998a336fe9dbf7371cda3a1f0a59e7ab42ff829.pdf,205.8740234375,malicious
3,0,0,0,0,0,1,0,0,0,0,0,0,0,72,72,4,4,1,1,1,/home/remnux/Desktop/extraction/data/Malicious/f8/b3b6a2a1c042c86e7ee10a22aabdda2766d6169b4cd60ed83878a263e264e858.pdf,b3b6a2a1c042c86e7ee10a22aabdda2766d6169b4cd60ed83878a263e264e858.pdf,34.224609375,malicious
